customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
1484,ACC0001484,Deborah,Gonzalez,1069 1st St,Columbus,OH,77079,USA,1942-06-21,Single,$70K - $90K,Male,3,3,Some College,1991-12-06,Gold,Skilled Manual,No
1485,ACC0001485,Daniel,Gonzalez,4081 River Rd,Newark,NJ,42157,USA,1925-07-12,Married,$30K - $50K,Male,3,2,Some College,1996-10-06,Bronze,Clerical,Yes
1486,ACC0001486,Jessica,Martinez,6771 Cedar Ln,Nashville,TN,,USA,1940-03-30,Married,$150K+,Male,0,0,Bachelor'S Degree,1996-09-11,Gold,Manual,Yes
1487,ACC0001487,Susan,Lewis,5183 Pine Rd,Winnipeg,MB,E3L,Canada,1964-10-04,Single,$50K - $70K,Male,0,0,High School,1992-03-22,Bronze,Skilled Manual,No
1488,ACC0001488,Kimberly,Johnson,4744 Maple Ave,Sacramento,CA,,USA,1942-07-08,Married,,Female,0,0,Bachelor'S Degree,1995-03-01,Bronze,Skilled Manual,Yes
1489,ACC0001489,Susan,Moore,949 Oak Ave,Minneapolis,MN,78617,USA,1941-02-05,Single,$110K - $130K,Female,0,0,Bachelor'S Degree,1997-03-08,Normal,Clerical,No
1490,ACC0001490,Barbara,Wilson,539 Pine Rd,Indianapolis,IN,65701,USA,1978-06-25,Single,$30K - $50K,Female,2,1,Partial High School,1997-04-24,Silver,Professional,No
1491,ACC0001491,Mary,Hill,3951 Cedar Ln,Honolulu,HI,38047,USA,1980-01-29,Married,$90K - $110K,Male,4,4,Some College,1998-07-01,Silver,Clerical,No
1492,ACC0001492,Joseph,Robinson,2883 Pine Rd,Minneapolis,MN,57261,USA,1975-02-05,Single,$10K - $30K,Female,1,0,High School,1998-10-21,Normal,Professional,Yes
1493,ACC0001493,Daniel,Martinez,6816 Pine Rd,Hartford,CT,43462,USA,1949-09-10,Single,$30K - $50K,Male,3,2,Some College,1998-03-19,Gold,Professional,Yes
1494,ACC0001494,Margaret,Martinez,552 Cedar Ln,Milwaukee,WI,26453,USA,1933-02-03,Single,$50K - $70K,Male,1,1,Some College,1990-03-15,Normal,Professional,Yes
1495,ACC0001495,Richard,Lewis,3788 Oak Ave,Tacoma,WA,53544,USA,1980-08-16,Single,,Female,0,0,Partial High School,1998-10-09,Bronze,Clerical,No
1496,ACC0001496,Sarah,Wilson,2682 River Rd,Houston,TX,52439,USA,1932-12-15,Single,$50K - $70K,Female,0,0,Partial High School,1993-01-19,Gold,Professional,Yes
1497,ACC0001497,Richard,Perez,1599 Maple Ave,Philadelphia,PA,67834,USA,1978-09-24,Married,$150K+,Male,0,0,Some College,1998-06-29,Normal,Manual,Yes
1498,ACC0001498,Edward,Martinez,3918 River Rd,Montreal,QC,,Canada,1936-09-11,Single,$70K - $90K,Male,3,2,Bachelor'S Degree,1998-02-11,Bronze,Skilled Manual,No
1499,ACC0001499,Paul,King,5103 Oak Ave,Oakland,CA,88184,USA,1978-08-23,Married,$150K+,Female,2,0,Bachelor'S Degree,1997-09-15,Gold,Professional,Yes
1500,ACC0001500,Nancy,Clark,4757 Oak Ave,Calgary,AB,X2T,Canada,,Married,$30K - $50K,Female,1,1,High School,1991-05-03,Bronze,Skilled Manual,No
1501,ACC0001501,Emily,Lopez,4751 Main St,Raleigh,NC,90429,USA,1932-11-17,Married,$50K - $70K,Male,0,0,High School,1990-02-12,Bronze,Clerical,No
1502,ACC0001502,Matthew,Hill,7087 Pine Rd,Orlando,FL,85482,USA,1961-06-23,Married,$70K - $90K,Male,1,1,Some College,1996-11-29,Silver,Professional,Yes
1503,ACC0001503,Andrew,Lee,1103 River Rd,Mexico City,DF,243495,Mexico,1977-03-06,Single,$50K - $70K,Female,1,1,Some College,1998-12-29,Bronze,Manual,Yes
1504,ACC0001504,Donald,Taylor,2387 Pine Rd,Tijuana,BC,504675,Mexico,1965-09-10,Married,$10K - $30K,Male,3,2,High School,1993-04-23,Normal,Management,Yes
1505,ACC0001505,David,Smith,1213 Pine Rd,Philadelphia,PA,14760,USA,1975-05-17,Married,$70K - $90K,Female,0,0,Some College,1996-01-11,Silver,,Yes
1506,ACC0001506,Donna,Wilson,6379 Maple Ave,Calgary,AB,H1U,Canada,1955-12-08,Married,$10K - $30K,Male,0,0,Bachelor'S Degree,1997-05-06,Bronze,Professional,Yes
1507,ACC0001507,Brian,Flores,2987 Maple Ave,Newark,NJ,80796,USA,1922-07-30,Married,$50K - $70K,Male,4,1,Partial High School,1994-01-26,Bronze,Skilled Manual,Yes
1508,ACC0001508,Ashley,Garcia,3595 Pine Rd,Fresno,CA,46178,USA,,Single,$70K - $90K,Male,0,0,High School,1992-08-14,Normal,Skilled Manual,Yes
1509,ACC0001509,Patricia,Scott,2793 Pine Rd,Indianapolis,IN,93592,USA,1924-02-25,Single,$50K - $70K,Female,4,3,Graduate Degree,1993-05-10,Silver,Skilled Manual,Yes
1510,ACC0001510,Mark,Martin,5889 Oak Ave,Vancouver,BC,Z3Z,Canada,1968-03-28,Married,$30K - $50K,Male,3,1,Graduate Degree,1994-08-09,Bronze,Skilled Manual,No
1511,ACC0001511,Matthew,Harris,8584 River Rd,Colorado Springs,CO,77852,USA,1963-07-22,Single,$70K - $90K,Female,2,2,Bachelor'S Degree,1996-01-04,Normal,Skilled Manual,No
1512,ACC0001512,Christopher,Clark,6699 1st St,Los Angeles,CA,30229,USA,1956-06-22,Married,$10K - $30K,Male,2,1,Graduate Degree,1998-11-11,Normal,Skilled Manual,Yes
1513,ACC0001513,Richard,Walker,4517 River Rd,Milwaukee,WI,74088,USA,1967-03-24,Married,$50K - $70K,Male,2,2,High School,1994-04-13,Silver,Manual,Yes
1514,ACC0001514,Karen,Lopez,3721 Cedar Ln,Los Angeles,CA,38197,USA,1964-04-07,,$70K - $90K,Male,1,0,Bachelor'S Degree,1996-10-02,Bronze,Skilled Manual,Yes
1515,ACC0001515,Mary,Rodriguez,5304 Pine Rd,Cleveland,OH,36337,USA,1929-10-04,Single,$30K - $50K,Female,2,1,Graduate Degree,1998-06-12,Silver,Clerical,No
1516,ACC0001516,Betty,Williams,5010 Pine Rd,San Antonio,TX,35415,USA,1952-04-20,Single,$70K - $90K,Male,5,1,Some College,1993-08-06,Normal,Professional,Yes
1517,ACC0001517,Mary,Young,5653 Oak Ave,Sacramento,CA,87540,USA,1962-06-01,Single,$90K - $110K,Male,2,0,Bachelor'S Degree,1995-12-16,Normal,Manual,Yes
1518,ACC0001518,Kenneth,Jackson,4815 Main St,Boise,ID,16411,USA,1945-11-15,Single,,Male,1,1,Partial High School,1996-08-20,Normal,Management,Yes
1519,ACC0001519,Melissa,Anderson,3866 Cedar Ln,Guadalajara,JAL,957051,Mexico,1949-07-05,Married,$150K+,Female,0,0,Bachelor'S Degree,1995-03-15,Bronze,Management,Yes
1520,ACC0001520,Karen,Davis,7538 Main St,New York,NY,61840,USA,1923-04-30,Married,$130K - $150K,Male,1,0,Bachelor'S Degree,1993-01-13,Silver,Manual,Yes
1521,ACC0001521,Charles,Clark,4887 River Rd,Portland,OR,77158,USA,1979-10-09,Single,$70K - $90K,Female,2,0,Bachelor'S Degree,1998-01-25,Silver,,Yes
1522,ACC0001522,Emily,King,9774 River Rd,Dallas,TX,81789,USA,1949-05-30,Married,$30K - $50K,Female,1,1,Bachelor'S Degree,1993-05-14,Silver,Management,Yes
1523,ACC0001523,Andrew,Taylor,1494 Pine Rd,Miami,FL,89594,USA,1975-01-09,Married,$30K - $50K,Female,5,1,Some College,1995-03-22,Silver,Management,Yes
1524,ACC0001524,Daniel,Davis,5353 Pine Rd,Nashville,TN,73067,USA,1943-07-23,Single,$50K - $70K,Male,2,2,Bachelor'S Degree,1995-11-24,Bronze,Management,Yes
1525,ACC0001525,Mary,Lopez,1307 Oak Ave,Salt Lake City,UT,,USA,1925-09-17,Married,$30K - $50K,Female,0,0,Graduate Degree,1996-05-10,Gold,Manual,No
1526,ACC0001526,William,Moore,9547 1st St,Tijuana,BC,881187,Mexico,,Married,$30K - $50K,Male,0,0,Partial High School,1990-08-13,Normal,Clerical,Yes
1527,ACC0001527,Sandra,Miller,1863 Oak Ave,Tacoma,WA,15170,USA,1950-11-03,Single,$90K - $110K,Male,3,0,Bachelor'S Degree,1997-09-29,Silver,Management,Yes
1528,ACC0001528,Michael,Flores,351 Pine Rd,Toronto,ON,X4J,Canada,1938-05-27,Single,$30K - $50K,Male,3,2,Some College,1994-07-17,Normal,Skilled Manual,Yes
1529,ACC0001529,Christopher,Brown,7175 1st St,Atlanta,GA,16253,USA,1948-09-11,Single,$90K - $110K,Female,2,1,Bachelor'S Degree,1998-12-21,Bronze,Clerical,Yes
1530,ACC0001530,Daniel,Flores,5396 1st St,Philadelphia,PA,71360,USA,1957-01-19,Married,$70K - $90K,Female,0,0,Graduate Degree,1995-05-04,Normal,Manual,No
1531,ACC0001531,Susan,Robinson,9673 Maple Ave,Memphis,TN,11185,USA,1961-11-20,Married,$50K - $70K,Male,1,1,Bachelor'S Degree,1990-09-27,Bronze,Clerical,Yes
1532,ACC0001532,Carol,Harris,8979 Oak Ave,Detroit,MI,66902,USA,1975-08-16,Single,$50K - $70K,Female,3,2,High School,1995-03-22,Silver,Skilled Manual,Yes
1533,ACC0001533,Kimberly,Walker,5174 Pine Rd,Pittsburgh,PA,,USA,1970-12-18,Married,$30K - $50K,Male,2,1,High School,1994-08-31,Normal,,Yes
1534,ACC0001534,Margaret,Walker,3089 Main St,Hartford,CT,63893,USA,1930-01-31,Married,$70K - $90K,Male,2,1,High School,1998-03-24,Gold,Professional,No
1535,ACC0001535,Michelle,Taylor,5841 Maple Ave,Mexico City,DF,748818,Mexico,1941-02-12,Single,,Female,1,1,Some College,1994-08-08,Silver,Skilled Manual,Yes
1536,ACC0001536,William,Brown,4707 Maple Ave,Billings,MT,18865,USA,1934-02-12,Married,$90K - $110K,Male,0,0,Partial High School,1994-04-22,Bronze,Professional,Yes
1537,ACC0001537,George,Williams,5171 River Rd,Nashville,TN,70505,USA,1979-04-08,Single,$70K - $90K,Female,3,1,Some College,1998-01-22,Bronze,Clerical,No
1538,ACC0001538,Betty,Jackson,4876 Oak Ave,Memphis,TN,84678,USA,1957-03-24,Married,$10K - $30K,Female,1,0,Some College,1995-01-17,Silver,Skilled Manual,Yes
1539,ACC0001539,Karen,Rodriguez,178 Oak Ave,Austin,TX,90123,USA,1930-03-19,Single,$90K - $110K,Male,0,0,Some College,1991-02-13,Bronze,Clerical,Yes
1540,ACC0001540,John,Walker,5852 Maple Ave,Minneapolis,MN,72755,USA,1964-07-07,Married,$110K - $130K,Male,3,3,Graduate Degree,1996-09-09,Bronze,Professional,No
1541,ACC0001541,Margaret,Jones,8947 1st St,Dallas,TX,85994,USA,1938-11-01,Married,$90K - $110K,Female,2,2,Bachelor'S Degree,1993-01-02,Gold,Clerical,Yes
1542,ACC0001542,Kevin,Flores,709 Maple Ave,Toronto,ON,X4O,Canada,1973-03-13,Single,$130K - $150K,Male,1,0,High School,1997-04-30,Normal,Manual,Yes
1543,ACC0001543,Kenneth,Wilson,4086 Main St,Calgary,AB,X6C,Canada,1948-03-19,Married,$90K - $110K,Female,2,0,Graduate Degree,1994-05-05,Silver,Clerical,Yes
1544,ACC0001544,Mary,Lewis,4402 Cedar Ln,Spokane,WA,35373,USA,1922-05-13,Married,$50K - $70K,Male,4,1,High School,1998-07-28,Bronze,Management,Yes
1545,ACC0001545,Margaret,Miller,8088 Main St,Montreal,QC,E1Y,Canada,1963-03-26,Married,$110K - $130K,Male,2,2,Some College,1994-08-10,Silver,Manual,No
1546,ACC0001546,Margaret,Martinez,5130 Pine Rd,New York,NY,38126,USA,1962-07-07,Married,,Female,1,0,Partial High School,1996-03-21,Normal,Skilled Manual,No
1547,ACC0001547,William,Jones,526 Maple Ave,Toronto,ON,R5S,Canada,1979-04-30,Married,$50K - $70K,Male,2,0,Graduate Degree,1998-12-06,Normal,,Yes
1548,ACC0001548,Mark,Hernandez,6027 River Rd,Denver,CO,85143,USA,1975-09-18,Married,$10K - $30K,Female,1,0,Bachelor'S Degree,1996-05-01,Bronze,Professional,Yes
1549,ACC0001549,Jennifer,Flores,5159 River Rd,Tucson,AZ,41379,USA,1978-02-14,Single,$50K - $70K,Male,0,0,Some College,1998-05-10,Silver,Skilled Manual,Yes
1550,ACC0001550,Donna,King,6716 Pine Rd,Honolulu,HI,69115,USA,1975-08-25,Single,$10K - $30K,Male,1,1,Bachelor'S Degree,1995-07-22,Bronze,Skilled Manual,Yes
1551,ACC0001551,Betty,Torres,5653 Pine Rd,Boise,ID,,USA,1939-06-03,,$110K - $130K,Female,2,1,High School,1993-11-04,Silver,Skilled Manual,No
1552,ACC0001552,Ashley,Martin,4465 1st St,Oakland,CA,82067,USA,1935-06-20,Single,$10K - $30K,Female,0,0,Bachelor'S Degree,1992-10-29,Silver,Professional,No
1553,ACC0001553,Barbara,Harris,3908 River Rd,Detroit,MI,35163,USA,1962-06-20,Married,$30K - $50K,Female,2,0,Graduate Degree,1992-02-17,Silver,Management,Yes
1554,ACC0001554,Steven,Taylor,1067 Cedar Ln,Pittsburgh,PA,,USA,1945-03-22,Single,$50K - $70K,Male,0,0,Some College,1998-06-11,Normal,Manual,No
1555,ACC0001555,Donald,Sanchez,9188 Maple Ave,Tijuana,BC,582172,Mexico,1970-04-15,Married,$110K - $130K,Female,2,1,High School,1996-01-27,Bronze,Clerical,Yes
1556,ACC0001556,George,Ramirez,4869 Main St,Dallas,TX,41384,USA,1929-02-09,Single,$50K - $70K,Female,0,0,Some College,1998-11-05,Silver,Clerical,Yes
1557,ACC0001557,Andrew,Brown,1319 Pine Rd,Chicago,IL,33139,USA,1933-07-12,Single,$70K - $90K,Male,0,0,Graduate Degree,1990-05-16,Normal,Professional,No
1558,ACC0001558,Nancy,Anderson,8659 Pine Rd,Monterrey,NL,711290,Mexico,1974-03-04,Single,$70K - $90K,Female,3,3,Graduate Degree,1992-05-05,Silver,Professional,Yes
1559,ACC0001559,Nancy,Thompson,3305 Cedar Ln,Sacramento,CA,73550,USA,1938-10-13,Single,$70K - $90K,Male,3,0,Some College,1990-01-16,Bronze,Management,No
1560,ACC0001560,Joshua,Ramirez,7454 Maple Ave,Atlanta,GA,61222,USA,1946-01-05,Married,$10K - $30K,Male,2,0,Some College,1994-07-10,Normal,Manual,Yes
1561,ACC0001561,Jennifer,Allen,6132 Oak Ave,Pittsburgh,PA,37516,USA,1934-03-06,Married,$90K - $110K,Female,0,0,Some College,1995-10-24,Normal,Professional,Yes
1562,ACC0001562,Linda,Jackson,3945 River Rd,San Diego,CA,22476,USA,1952-04-20,Single,$50K - $70K,Male,1,0,Some College,1993-03-08,Gold,Clerical,No
1563,ACC0001563,David,Young,4773 Main St,Boise,ID,13279,USA,1939-04-23,Single,$70K - $90K,Male,1,0,Some College,1994-07-08,Bronze,,No
1564,ACC0001564,Mark,Brown,6732 1st St,Boston,MA,52473,USA,1927-05-25,Single,$70K - $90K,Female,4,1,Some College,1994-07-12,Silver,Manual,Yes
1565,ACC0001565,Joshua,Torres,5999 1st St,Detroit,MI,87985,USA,1974-10-31,Married,,Female,0,0,Some College,1998-04-11,Bronze,Skilled Manual,Yes
1566,ACC0001566,Barbara,Nguyen,2486 River Rd,Reno,NV,78562,USA,1978-05-19,Single,$10K - $30K,Male,1,1,High School,1996-10-16,Bronze,Clerical,No
1567,ACC0001567,Emily,Johnson,7768 Main St,Monterrey,NL,599115,Mexico,1962-01-04,Single,$50K - $70K,Male,2,2,Bachelor'S Degree,1995-05-12,Normal,Skilled Manual,Yes
1568,ACC0001568,Thomas,King,844 Main St,Montreal,QC,M4Q,Canada,,Married,$110K - $130K,Male,0,0,Bachelor'S Degree,1994-10-19,Bronze,Management,No
1569,ACC0001569,Andrew,Jackson,4930 Oak Ave,Cheyenne,WY,15842,USA,1965-02-11,Single,$90K - $110K,Female,1,0,High School,1998-01-06,Normal,Management,No
1570,ACC0001570,Barbara,Harris,2229 1st St,Dallas,TX,90140,USA,1939-01-26,Married,$10K - $30K,Male,1,1,High School,1990-10-02,Silver,Management,Yes
1571,ACC0001571,Nancy,Scott,9989 Pine Rd,Milwaukee,WI,84656,USA,1935-05-19,Married,$70K - $90K,Female,0,0,High School,1998-03-09,Normal,Manual,Yes
1572,ACC0001572,Patricia,Hernandez,592 1st St,Toronto,ON,E2J,Canada,1944-05-05,Married,$50K - $70K,Female,3,1,High School,1998-12-03,Silver,,No
1573,ACC0001573,Christopher,Davis,3209 Maple Ave,Seattle,WA,26630,USA,1948-10-03,Married,$10K - $30K,Male,3,3,Some College,1997-04-11,Bronze,Clerical,No
1574,ACC0001574,Emily,Wright,5305 Oak Ave,Tucson,AZ,14219,USA,1942-12-09,Married,$70K - $90K,Female,2,2,Some College,1998-09-10,Silver,Management,Yes
1575,ACC0001575,Donna,White,4895 Maple Ave,San Antonio,TX,44327,USA,1964-03-27,Married,$70K - $90K,Female,5,5,Some College,1997-07-31,Silver,Clerical,No
1576,ACC0001576,Charles,Gonzalez,9405 River Rd,Reno,NV,51806,USA,1958-09-20,Married,$30K - $50K,Female,2,2,Bachelor'S Degree,1991-12-26,Bronze,Professional,Yes
1577,ACC0001577,Ashley,Rodriguez,6221 Pine Rd,Chicago,IL,54267,USA,1955-02-04,Single,$90K - $110K,Female,0,0,Bachelor'S Degree,1993-03-26,Bronze,Professional,No
1578,ACC0001578,Mark,Johnson,2666 Oak Ave,San Diego,CA,24093,USA,1926-09-09,Married,$50K - $70K,Female,0,0,Graduate Degree,1990-06-15,Silver,Professional,No
1579,ACC0001579,Stephanie,Rodriguez,3658 1st St,Raleigh,NC,97761,USA,1967-01-31,Single,$130K - $150K,Male,2,1,High School,1993-02-18,Bronze,Clerical,Yes
1580,ACC0001580,Donald,Davis,5264 Main St,San Antonio,TX,90281,USA,1941-09-14,Married,$130K - $150K,Female,4,2,High School,1994-08-21,Gold,Skilled Manual,No
1581,ACC0001581,George,Allen,8929 1st St,Monterrey,NL,,Mexico,1933-03-23,Married,$30K - $50K,Male,2,0,Graduate Degree,1992-02-19,Gold,Manual,No
1582,ACC0001582,Sandra,Taylor,7137 River Rd,Spokane,WA,93829,USA,1966-03-14,Single,,Male,0,0,High School,1992-06-09,Normal,Clerical,Yes
1583,ACC0001583,Nancy,Taylor,6812 Main St,Toronto,ON,Z5V,Canada,1951-09-04,Married,$50K - $70K,Female,0,0,High School,1992-09-04,Normal,,No
1584,ACC0001584,Daniel,Scott,8579 Main St,Reno,NV,65481,USA,,Married,$90K - $110K,Female,0,0,Bachelor'S Degree,1996-03-30,Bronze,Manual,Yes
1585,ACC0001585,Kimberly,Hernandez,7196 River Rd,Miami,FL,87059,USA,1979-06-19,Single,$110K - $130K,Female,0,0,High School,1998-02-26,Silver,Clerical,Yes
1586,ACC0001586,Matthew,Gonzalez,8331 Pine Rd,Colorado Springs,CO,25665,USA,1934-08-01,Married,$90K - $110K,Male,3,2,Some College,1997-05-22,Gold,Skilled Manual,Yes
1587,ACC0001587,Melissa,Sanchez,7015 1st St,Philadelphia,PA,60087,USA,1955-11-11,Single,$130K - $150K,Female,2,1,Graduate Degree,1992-04-16,Gold,Management,Yes
1588,ACC0001588,Donna,King,8235 Main St,New York,NY,,USA,1962-10-01,Married,$50K - $70K,Female,2,0,Partial High School,1990-01-30,Silver,Skilled Manual,Yes
1589,ACC0001589,Sandra,Clark,2940 Main St,Albuquerque,NM,70272,USA,1931-12-29,Married,$70K - $90K,Male,1,0,Partial High School,1995-03-07,Normal,Professional,Yes
1590,ACC0001590,Nancy,Allen,4196 River Rd,Portland,OR,33149,USA,1975-10-15,Married,$90K - $110K,Male,5,3,High School,1994-10-15,Bronze,Manual,Yes
1591,ACC0001591,Sarah,King,4110 Maple Ave,Raleigh,NC,51659,USA,1962-07-18,Married,$70K - $90K,Female,0,0,Graduate Degree,1992-02-24,Gold,Skilled Manual,No
1592,ACC0001592,Carol,Nguyen,1183 Oak Ave,Indianapolis,IN,95150,USA,1953-03-18,Single,$30K - $50K,Male,1,0,Bachelor'S Degree,1998-06-14,Bronze,Management,Yes
1593,ACC0001593,Joshua,Johnson,6822 1st St,Albuquerque,NM,21209,USA,1965-06-13,Single,$30K - $50K,Female,0,0,High School,1991-12-06,Silver,Clerical,Yes
1594,ACC0001594,John,Lopez,1323 1st St,Denver,CO,67659,USA,1977-04-10,Single,,Female,3,3,Some College,1998-11-25,Bronze,Professional,Yes
1595,ACC0001595,Steven,Rodriguez,4882 Cedar Ln,Pittsburgh,PA,92699,USA,1977-01-04,Married,,Male,0,0,Partial High School,1996-01-05,Bronze,Professional,Yes
1596,ACC0001596,Melissa,Young,4792 1st St,Charlotte,NC,,USA,,Single,$10K - $30K,Female,1,1,Bachelor'S Degree,1997-09-08,Bronze,Clerical,Yes
1597,ACC0001597,Andrew,Thomas,8991 Pine Rd,Monterrey,NL,303202,Mexico,1942-10-19,Single,$130K - $150K,Female,2,0,Some College,1995-02-20,Silver,Clerical,No
1598,ACC0001598,Kevin,Robinson,6494 Cedar Ln,Raleigh,NC,62272,USA,1980-02-18,Single,$50K - $70K,Female,2,0,High School,1998-10-08,Normal,Manual,Yes
1599,ACC0001599,David,Martin,97 Maple Ave,Newark,NJ,86078,USA,1968-06-23,Single,$10K - $30K,Male,0,0,Some College,1996-07-10,Bronze,Skilled Manual,Yes
1600,ACC0001600,Elizabeth,Hill,6327 Maple Ave,Austin,TX,28416,USA,1965-04-08,Married,$110K - $130K,Male,1,1,Partial High School,1997-01-05,Silver,Clerical,Yes
1601,ACC0001601,Susan,Martinez,7046 Cedar Ln,Miami,FL,84162,USA,1933-01-17,Married,$30K - $50K,Male,2,0,Bachelor'S Degree,1991-09-10,Silver,Professional,Yes
1602,ACC0001602,Barbara,Sanchez,481 River Rd,Denver,CO,88610,USA,1965-08-06,Single,$30K - $50K,Female,1,1,Some College,1990-09-23,Bronze,Skilled Manual,Yes
1603,ACC0001603,Susan,Flores,7710 Main St,Detroit,MI,,USA,1930-05-08,Single,$90K - $110K,Male,1,0,Bachelor'S Degree,1993-02-23,Bronze,Manual,No
1604,ACC0001604,Andrew,Lee,2934 Maple Ave,San Jose,CA,60900,USA,1957-07-06,Single,$70K - $90K,Female,1,0,Bachelor'S Degree,1993-01-12,Bronze,Skilled Manual,No
1605,ACC0001605,Charles,King,9262 Pine Rd,Denver,CO,33909,USA,1928-01-08,Single,$90K - $110K,Female,0,0,Graduate Degree,1995-11-29,Silver,Skilled Manual,Yes
1606,ACC0001606,Melissa,Jackson,6717 Pine Rd,Buffalo,NY,81098,USA,1922-12-07,Married,$150K+,Male,0,0,High School,1998-05-06,Silver,Management,No
1607,ACC0001607,Richard,Wilson,1296 Main St,Memphis,TN,10998,USA,1949-08-26,Married,,Female,1,1,High School,1993-09-23,Gold,Clerical,Yes
1608,ACC0001608,Kevin,Lee,4310 Main St,Spokane,WA,44596,USA,1969-01-28,Single,$70K - $90K,Female,2,0,High School,1992-10-07,Normal,Management,No
1609,ACC0001609,Joshua,Wilson,8252 Pine Rd,Orlando,FL,93061,USA,1970-04-19,Married,$10K - $30K,Female,3,2,Bachelor'S Degree,1992-05-16,Normal,,Yes
1610,ACC0001610,Amanda,Thompson,1195 Oak Ave,Pittsburgh,PA,33358,USA,1952-12-04,Single,$30K - $50K,Male,1,0,Graduate Degree,1998-07-06,Normal,Manual,No
1611,ACC0001611,Joseph,Taylor,5366 Oak Ave,Toronto,ON,E3Y,Canada,1970-09-22,Single,$50K - $70K,Male,2,0,Graduate Degree,1990-01-15,Silver,Skilled Manual,Yes
1612,ACC0001612,Donna,Torres,4157 Maple Ave,Tacoma,WA,30884,USA,1956-11-17,Married,$150K+,Female,0,0,Bachelor'S Degree,1990-03-25,Silver,Professional,Yes
1613,ACC0001613,Patricia,Hill,6831 1st St,Billings,MT,14855,USA,1973-03-14,Married,$10K - $30K,Male,2,1,Graduate Degree,1993-08-07,Normal,Management,No
1614,ACC0001614,Elizabeth,Nguyen,2670 1st St,Indianapolis,IN,62401,USA,1950-04-27,Married,$70K - $90K,Male,3,0,High School,1992-02-04,Bronze,,Yes
1615,ACC0001615,Brian,Wright,8493 Cedar Ln,Buffalo,NY,72130,USA,1928-08-11,Married,$50K - $70K,Male,5,1,Some College,1994-02-11,Bronze,Clerical,No
1616,ACC0001616,Patricia,White,4035 Pine Rd,Cheyenne,WY,14228,USA,1964-03-28,Married,$150K+,Female,2,2,Some College,1992-12-02,Normal,Manual,Yes
1617,ACC0001617,Donna,Williams,3519 Cedar Ln,Chicago,IL,39160,USA,1974-09-13,Single,$50K - $70K,Female,3,1,High School,1996-02-22,Bronze,Clerical,No
1618,ACC0001618,Joshua,Smith,5356 Maple Ave,Guadalajara,JAL,,Mexico,1942-07-18,Married,,Female,4,1,Some College,1991-01-20,Normal,Manual,Yes
1619,ACC0001619,Charles,Lee,8976 Maple Ave,San Jose,CA,49055,USA,1961-12-10,Single,$10K - $30K,Female,0,0,Bachelor'S Degree,1992-08-10,Gold,Skilled Manual,No
1620,ACC0001620,Emily,Thomas,4347 Main St,Fresno,CA,31894,USA,1947-06-25,Single,$30K - $50K,Female,3,0,Graduate Degree,1996-07-17,Silver,Skilled Manual,No
1621,ACC0001621,Patricia,Ramirez,1590 Maple Ave,Raleigh,NC,59601,USA,1927-03-29,Married,$50K - $70K,Male,3,0,Some College,1992-11-24,Bronze,Skilled Manual,No
1622,ACC0001622,Sandra,Johnson,8674 1st St,Portland,OR,14317,USA,1961-11-21,Single,$110K - $130K,Male,2,0,High School,1991-05-16,Bronze,,Yes
1623,ACC0001623,Sandra,Jackson,3198 1st St,Pittsburgh,PA,61251,USA,1927-07-13,Single,$10K - $30K,Female,3,2,High School,1996-03-31,Gold,Skilled Manual,No
1624,ACC0001624,Margaret,Robinson,7060 Cedar Ln,Albuquerque,NM,72599,USA,1955-04-07,Single,$70K - $90K,Female,0,0,Some College,1995-03-11,Bronze,,No
1625,ACC0001625,Donna,Hernandez,1786 1st St,Detroit,MI,67324,USA,1939-07-20,Married,$10K - $30K,Male,3,1,High School,1998-07-29,Gold,Professional,No
1626,ACC0001626,Christopher,Lewis,347 Pine Rd,Austin,TX,22835,USA,1978-06-15,Single,$130K - $150K,Female,2,2,High School,1996-09-11,Bronze,Manual,Yes
1627,ACC0001627,Joshua,Hill,227 Maple Ave,Pittsburgh,PA,39407,USA,1924-08-14,Married,$30K - $50K,Male,1,0,Bachelor'S Degree,1997-05-04,Silver,Professional,No
1628,ACC0001628,Joshua,Hill,6647 Oak Ave,Toronto,ON,O5O,Canada,1933-09-08,Single,$30K - $50K,Male,4,1,Some College,1990-10-11,Silver,,Yes
1629,ACC0001629,Kimberly,Johnson,1876 Maple Ave,Guadalajara,JAL,345866,Mexico,1956-09-04,Single,,Male,1,1,Bachelor'S Degree,1996-12-05,Silver,Manual,Yes
1630,ACC0001630,Deborah,Walker,1165 Oak Ave,Tacoma,WA,58277,USA,1952-07-17,Married,$10K - $30K,Female,0,0,Graduate Degree,1993-12-14,Bronze,Skilled Manual,No
1631,ACC0001631,Mark,Miller,6777 1st St,Memphis,TN,45769,USA,1980-06-02,Married,$50K - $70K,Female,0,0,Some College,1998-08-21,Silver,Skilled Manual,Yes
1632,ACC0001632,Michelle,Jackson,1276 1st St,Tacoma,WA,,USA,1946-11-28,Married,$50K - $70K,Female,5,0,Some College,1990-07-04,Normal,Clerical,Yes
1633,ACC0001633,David,Lewis,9180 Main St,Montreal,QC,F3Z,Canada,1953-03-21,Single,$50K - $70K,Male,0,0,Some College,1993-01-25,Silver,Clerical,No
